Longitude,Latitude,Supervisor District,Police District,Analysis Neighborhood
-122.49333078549388,37.76473291142459,4.0,Taraval,Sunset/Parkside
-122.49329725780642,37.77968836851533,1.0,Richmond,Outer Richmond
-122.4932281955215,37.74788827411843,4.0,Taraval,Sunset/Parkside
-122.49319879998542,37.76285331472425,4.0,Taraval,Sunset/Parkside
-122.49316778537566,37.77777400212864,1.0,Richmond,Outer Richmond
-122.4931258548843,37.731935946934584,4.0,Taraval,Sunset/Parkside
-122.49311487043036,37.78657965398438,1.0,Richmond,Seacliff
-122.49309808459884,37.74602263780869,4.0,Bayview,Sunset/Parkside
-122.49306812552048,37.76099229846225,4.0,Taraval,Sunset/Parkside
-122.49304423304088,37.77591053570043,1.0,Richmond,Outer Richmond
-122.49296769152096,37.744162614052414,4.0,Taraval,Sunset/Parkside
-122.49293687108322,37.759122914394005,4.0,Taraval,Sunset/Parkside
-122.49291402842287,37.76614439427537,4.0,Richmond,Golden Gate Park
-122.49290281057932,37.7740445922217,1.0,Richmond,Outer Richmond
-122.49283694334244,37.7422957922393,4.0,Taraval,Sunset/Parkside
-122.4928059781853,37.75725859303012,4.0,Taraval,Sunset/Parkside
-122.49276138630064,37.77217853005405,1.0,Richmond,Golden Gate Park
-122.492706080325,37.74042723689201,4.0,Taraval,Sunset/Parkside
-122.49267538627996,37.75539847834675,4.0,Taraval,Sunset/Parkside
-122.49257584974308,37.73856762669941,4.0,Taraval,Sunset/Parkside
-122.49254787007222,37.753532010493394,4.0,Taraval,Sunset/Parkside
-122.4925101878916,37.78354278109803,1.0,Richmond,Outer Richmond
-122.49247090715552,37.737069038785755,4.0,Taraval,Sunset/Parkside
-122.49246492839356,37.78291100371603,1.0,Richmond,Outer Richmond
-122.49241805113344,37.73387897657358,4.0,Taraval,Sunset/Parkside
-122.49241746012196,37.751662023831486,4.0,Taraval,Sunset/Parkside
-122.49237515789692,37.78167665394315,1.0,Richmond,Outer Richmond
-122.49233094619724,37.735044824962394,4.0,Taraval,Sunset/Parkside
-122.49228492985831,37.749800512493245,4.0,Taraval,Sunset/Parkside
-122.4922843194214,37.731972939467106,4.0,Taraval,Sunset/Parkside
-122.49225762554758,37.764779522593976,4.0,Taraval,Sunset/Parkside
-122.49223228977324,37.77974694971805,1.0,Richmond,Outer Richmond
-122.49215591897226,37.74793569380333,4.0,Taraval,Sunset/Parkside
-122.4921274208722,37.76290059714635,4.0,Taraval,Sunset/Parkside
-122.49209488892724,37.777822690350504,1.0,Richmond,Outer Richmond
-122.49208032019897,37.786381705372904,1.0,Richmond,Seacliff
-122.49202685371104,37.746070000336616,4.0,Taraval,Sunset/Parkside
-122.49199747412644,37.76103951292572,4.0,Taraval,Sunset/Parkside
-122.49195944565577,37.77596005867512,1.0,Richmond,Outer Richmond
-122.49190074140104,37.74420960524376,4.0,Taraval,Sunset/Parkside
-122.49186695585036,37.759170166149445,4.0,Taraval,Sunset/Parkside
-122.49182375602416,37.77409395351213,1.0,Richmond,Outer Richmond
-122.49180573278664,37.73527980502582,4.0,Taraval,Sunset/Parkside
-122.49176789566955,37.74234287583384,4.0,Taraval,Sunset/Parkside
-122.49173679053544,37.75730577682974,4.0,Taraval,Sunset/Parkside
-122.49168804651327,37.772227492108954,1.0,Richmond,Outer Richmond
-122.49163494114596,37.74047450560974,4.0,Taraval,Sunset/Parkside
-122.49160483886128,37.75544581054761,4.0,Taraval,Sunset/Parkside
-122.49152390119302,37.73861424773201,4.0,Taraval,Sunset/Parkside
-122.49148051369178,37.78422477170079,1.0,Richmond,Seacliff
-122.49147516734384,37.753579325244246,4.0,Taraval,Sunset/Parkside
-122.49143643152188,37.73201020546543,4.0,Taraval,Sunset/Parkside
-122.4914364125852,37.783591414568335,1.0,Richmond,Seacliff
-122.49134535689144,37.73070361881344,4.0,Taraval,Sunset/Parkside
-122.4913448467067,37.75171022400154,4.0,Taraval,Sunset/Parkside
-122.4913349004224,37.73729302224467,4.0,Taraval,Sunset/Parkside
-122.49129886316926,37.78172607189762,1.0,Richmond,Outer Richmond
-122.49126261826096,37.729229394906305,4.0,Taraval,Sunset/Parkside
-122.4912119245888,37.74984795334982,4.0,Taraval,Sunset/Parkside
-122.49118581777088,37.76483257113124,4.0,Taraval,Sunset/Parkside
-122.49116704585714,37.7797953807373,1.0,Richmond,Outer Richmond
-122.49108192030204,37.747983178780025,4.0,Taraval,Sunset/Parkside
-122.4910535356294,37.762947979740304,4.0,Taraval,Sunset/Parkside
-122.49100360335866,37.765409683380526,4.0,Richmond,Golden Gate Park
-122.4909518602168,37.7461175194348,4.0,Central,Sunset/Parkside
-122.49092291061224,37.761086889999575,4.0,Taraval,Sunset/Parkside
-122.49088646414648,37.77600880819318,1.0,Richmond,Outer Richmond
-122.49082217285486,37.7442570983548,4.0,Taraval,Sunset/Parkside
-122.4907944100113,37.759217524685155,4.0,Taraval,Sunset/Parkside
-122.49075170706044,37.77414298389183,1.0,Richmond,Outer Richmond
-122.49069204294844,37.742390249358785,4.0,Taraval,Sunset/Parkside
-122.49066386239936,37.757353116669805,4.0,Taraval,Sunset/Parkside
-122.49061689847916,37.77227634424205,1.0,Richmond,Outer Richmond
-122.4905912266799,37.73204734705586,4.0,Taraval,Sunset/Parkside
-122.49056181239982,37.74052185311875,4.0,Taraval,Sunset/Parkside
-122.49056108974511,37.786282891975006,1.0,Richmond,Seacliff
-122.49053434449988,37.75549313113884,4.0,Taraval,Sunset/Parkside
-122.49051818549252,37.73093984441779,4.0,Taraval,Sunset/Parkside
-122.4904744912362,37.78511874382036,1.0,Richmond,Seacliff
-122.49044354601376,37.73405049602901,4.0,Taraval,Sunset/Parkside
-122.49043222634036,37.73866261904647,4.0,Taraval,Sunset/Parkside
-122.490417334446,37.78435035394072,1.0,Richmond,Seacliff
-122.4904006153331,37.753626711810526,4.0,Taraval,Sunset/Parkside
-122.49036449148451,37.783639955598574,1.0,Richmond,Outer Richmond
-122.49027038289027,37.7517584989064,4.0,Taraval,Sunset/Parkside
-122.49027010960646,37.73560633614148,4.0,Taraval,Sunset/Parkside
-122.49023107953556,37.78177541825027,1.0,Richmond,Outer Richmond
-122.4901387693524,37.74989539160583,4.0,Taraval,Sunset/Parkside
-122.49011622876588,37.764880645304544,4.0,Taraval,Sunset/Parkside
-122.4900965800566,37.7798398329365,1.0,Richmond,Outer Richmond
-122.49000879191044,37.748030615779555,4.0,Taraval,Sunset/Parkside
-122.48998391136116,37.76299516517116,4.0,Taraval,Sunset/Parkside
-122.48997093972424,37.73795698227198,4.0,Taraval,Sunset/Parkside
-122.48995103643934,37.77792303028842,1.0,Richmond,Outer Richmond
-122.48987875841792,37.74616494533661,4.0,Taraval,Sunset/Parkside
-122.48985330976524,37.76113403827589,4.0,Taraval,Sunset/Parkside
-122.48981544035529,37.77605756621302,1.0,Richmond,Outer Richmond
-122.48980436245726,37.77089456426724,4.0,Richmond,Golden Gate Park
-122.48975033880431,37.7443042850152,4.0,Taraval,Sunset/Parkside
-122.48972215066016,37.75926486042692,4.0,Taraval,Sunset/Parkside
-122.489685991499,37.73120490379433,4.0,Taraval,Sunset/Parkside
-122.48967984371626,37.774191995916425,1.0,Richmond,Outer Richmond
-122.48964135506954,37.78748651536362,1.0,Richmond,Seacliff
-122.48962023576368,37.74243743572926,4.0,Taraval,Sunset/Parkside
-122.4895913307662,37.757400428423495,4.0,Taraval,Sunset/Parkside
-122.48953948142544,37.77232547271399,1.0,Richmond,Outer Richmond
-122.48949003907518,37.74056913014827,4.0,Taraval,Sunset/Parkside
-122.4894760815884,37.7862515763812,1.0,Richmond,Seacliff
-122.48945874236242,37.755540667885825,4.0,Taraval,Sunset/Parkside
-122.48939150190026,37.78508801186484,1.0,Richmond,Seacliff
-122.48935674012142,37.73871026351508,4.0,Taraval,Sunset/Parkside
-122.4893237116642,37.75367419233453,4.0,Taraval,Sunset/Parkside
-122.48928978336168,37.78368861141561,1.0,Richmond,Outer Richmond
-122.4891935697917,37.751806868431466,4.0,Taraval,Sunset/Parkside
-122.48915697426288,37.78182501302525,1.0,Richmond,Outer Richmond
-122.4890664097742,37.74994278492529,4.0,Taraval,Sunset/Parkside
-122.48904208426876,37.76492885606739,4.0,Taraval,Sunset/Parkside
-122.48901349383902,37.77989057434443,1.0,Richmond,Outer Richmond
-122.4889845104767,37.73332619405979,4.0,Taraval,Sunset/Parkside
-122.48895604038444,37.73411329653992,4.0,Taraval,Sunset/Parkside
-122.48893645915952,37.748078007931525,4.0,Taraval,Sunset/Parkside
-122.4889097354019,37.76304254118407,4.0,Taraval,Sunset/Parkside
-122.4888999598105,37.7321216498584,4.0,Taraval,Sunset/Parkside
-122.48887552283048,37.777971808212534,1.0,Richmond,Outer Richmond
-122.48883623502545,37.731213944354465,4.0,Taraval,Sunset/Parkside
-122.4888064522189,37.74621232560119,4.0,Taraval,Sunset/Parkside
-122.48877915855948,37.76118137710887,4.0,Taraval,Sunset/Parkside
-122.48874084591236,37.77610680095652,1.0,Richmond,Outer Richmond
-122.4886776373142,37.744351499926054,4.0,Taraval,Sunset/Parkside
-122.48864803048886,37.75931226833344,4.0,Taraval,Sunset/Parkside
-122.48860612495888,37.77424108274061,1.0,Richmond,Outer Richmond
-122.48857551044377,37.73476367652869,4.0,Taraval,Sunset/Parkside
-122.48854722335923,37.7424846642252,4.0,Taraval,Sunset/Parkside
-122.48851723541684,37.757447800026696,4.0,Taraval,Sunset/Parkside
-122.48847132528118,37.77237416831295,1.0,Richmond,Outer Richmond
-122.4884266990821,37.78761635796038,1.0,Richmond,Seacliff
-122.48842585048564,37.735166998915666,4.0,Taraval,Sunset/Parkside
-122.48841873701936,37.73764357533141,4.0,Taraval,Sunset/Parkside
-122.48841672050985,37.74061646576498,4.0,Taraval,Sunset/Parkside
-122.48838974315218,37.786243437492,1.0,Richmond,Seacliff
-122.4883858144252,37.75558807671637,4.0,Taraval,Sunset/Parkside
-122.48832481660956,37.78520558162515,1.0,Richmond,Seacliff
-122.48828671256553,37.738757656508206,4.0,Taraval,Sunset/Parkside
-122.48826408161332,37.75372090111572,4.0,Taraval,Sunset/Parkside
-122.48821744658856,37.78373715070546,1.0,Richmond,Seacliff
-122.4881669724689,37.73407476899077,4.0,Taraval,Sunset/Parkside
-122.48814319182554,37.75185404136557,4.0,Taraval,Sunset/Parkside
-122.48811884716984,37.73336351339885,4.0,Taraval,Sunset/Parkside
-122.48808502002684,37.7818744977251,1.0,Richmond,Outer Richmond
-122.48805918715595,37.788682416846385,1.0,Richmond,Seacliff
-122.48803526423455,37.73215996636681,4.0,Taraval,Sunset/Parkside
-122.48799608155176,37.74999007925679,4.0,Taraval,Sunset/Parkside
-122.48796743243815,37.764970792128274,4.0,Taraval,Sunset/Parkside
-122.48795293419934,37.73097337374167,4.0,Taraval,Sunset/Parkside
-122.48794590695678,37.77994713229237,1.0,Richmond,Outer Richmond
-122.48786615771373,37.74812530109802,4.0,Taraval,Sunset/Parkside
-122.4878387147998,37.76308976855197,4.0,Taraval,Sunset/Parkside
-122.48780496041374,37.77802035129382,1.0,Richmond,Outer Richmond
-122.48773617616334,37.74625960672565,4.0,Taraval,Sunset/Parkside
-122.48770816263313,37.76122856730053,4.0,Taraval,Sunset/Parkside
-122.487669443228,37.77615523394739,1.0,Richmond,Outer Richmond
-122.48760653061768,37.744398634901046,4.0,Taraval,Sunset/Parkside
-122.48757950223802,37.759359419791274,4.0,Taraval,Sunset/Parkside
-122.48753453006348,37.73762782304296,4.0,Taraval,Sunset/Parkside
-122.48753393106809,37.774290090716704,1.0,Richmond,Outer Richmond
-122.48747648126512,37.7425317832785,4.0,Taraval,Sunset/Parkside
-122.48747374815868,37.736960008981654,4.0,Taraval,Sunset/Parkside
-122.48744910475403,37.75749489896612,4.0,Richmond,Sunset/Parkside
-122.48742176005074,37.78751214666316,1.0,Richmond,Seacliff
-122.48739829052828,37.772423077105415,1.0,Richmond,Outer Richmond
-122.48734635114612,37.74066366167303,4.0,Taraval,Sunset/Parkside
-122.48731586810442,37.75563534346587,4.0,Taraval,Sunset/Parkside
-122.48728822590114,37.734117078541125,4.0,Taraval,Sunset/Parkside
-122.48728636652208,37.78564884045485,1.0,Richmond,Seacliff
-122.4872383039694,37.73340146754681,4.0,Taraval,Sunset/Parkside
-122.48721699872353,37.73880502532912,4.0,Taraval,Sunset/Parkside
-122.48718301315785,37.75376854578141,4.0,Taraval,Sunset/Parkside
-122.48715228700924,37.73219908688062,4.0,Taraval,Sunset/Parkside
-122.48715071685936,37.78378542617136,1.0,Richmond,Outer Richmond
-122.48705306816814,37.75190326834604,4.0,Taraval,Sunset/Parkside
-122.48705239858988,37.73080573065068,4.0,Taraval,Sunset/Parkside
-122.4870197896404,37.7819235745273,1.0,Richmond,Outer Richmond
-122.48701841015334,37.788770329885786,1.0,Richmond,Seacliff
-122.48692308773866,37.75003748078102,4.0,Taraval,Sunset/Parkside
-122.48690242211224,37.76501890858028,4.0,Taraval,Sunset/Parkside
-122.48687804834698,37.77999353897374,1.0,Richmond,Outer Richmond
-122.48679319074628,37.748172701542394,4.0,Taraval,Sunset/Parkside
-122.48677042665534,37.7631368661806,4.0,Taraval,Sunset/Parkside
-122.48673752200943,37.77806874364117,1.0,Richmond,Outer Richmond
-122.48666323605104,37.74630700600176,4.0,Taraval,Sunset/Parkside
-122.48663989799049,37.76127562777479,4.0,Taraval,Sunset/Parkside
-122.48660308177308,37.77620375075484,1.0,Richmond,Outer Richmond
-122.48653621612873,37.74444572601745,4.0,Taraval,Sunset/Parkside
-122.48651164148085,37.75940653218141,4.0,Taraval,Sunset/Parkside
-122.48646864880683,37.77433877238318,1.0,Richmond,Outer Richmond
-122.48641218361,37.78829590729314,1.0,Richmond,Seacliff
-122.48640789272416,37.74257879773241,4.0,Taraval,Sunset/Parkside
-122.4864023580712,37.73415608759844,4.0,Taraval,Sunset/Parkside
-122.48638193869648,37.75754194495945,4.0,Taraval,Sunset/Parkside
-122.48635895842445,37.78756170061662,1.0,Richmond,Seacliff
-122.48633406205887,37.77247157526211,1.0,Richmond,Golden Gate Park
-122.48627949452904,37.74071069307016,4.0,Taraval,Sunset/Parkside
-122.48627419056824,37.73223798416017,4.0,Taraval,Sunset/Parkside
-122.48624769376642,37.75568252288449,4.0,Taraval,Sunset/Parkside
-122.48622379609373,37.78569712800595,1.0,Richmond,Seacliff
-122.48617932576946,37.73087917913274,4.0,Taraval,Sunset/Parkside
-122.48614076928796,37.73885267277788,4.0,Taraval,Sunset/Parkside
-122.48611805968396,37.75381547011435,4.0,Taraval,Sunset/Parkside
-122.48608870736116,37.78383347909978,1.0,Richmond,Outer Richmond
-122.48598818359372,37.751950794613435,4.0,Taraval,Sunset/Parkside
-122.48597549145738,37.73499436389617,4.0,Taraval,Sunset/Parkside
-122.48594532901512,37.78197461947164,1.0,Richmond,Outer Richmond
-122.4858571203103,37.75008456230432,4.0,Taraval,Sunset/Parkside
-122.48583103185898,37.76506860895922,4.0,Taraval,Sunset/Parkside
-122.48580757712764,37.780037952320775,1.0,Richmond,Outer Richmond
-122.48577084107949,37.78953234773902,1.0,Richmond,Seacliff
-122.48572724887664,37.74821978183669,4.0,Taraval,Sunset/Parkside
-122.48569889193028,37.763184096263835,4.0,Taraval,Sunset/Parkside
-122.48566740357278,37.77811724721392,1.0,Richmond,Outer Richmond
-122.48559732196732,37.746354085117034,4.0,Taraval,Sunset/Parkside
-122.4855683867623,37.76132282158079,4.0,Taraval,Sunset/Parkside
-122.48553233020924,37.77625245700859,1.0,Richmond,Outer Richmond
-122.48552546936752,37.73419417627677,4.0,Taraval,Sunset/Parkside
-122.48546622322348,37.744492792126614,4.0,Taraval,Sunset/Parkside
-122.48543735509072,37.75945391804603,4.0,Taraval,Sunset/Parkside
-122.4854110356178,37.768355350841865,4.0,Richmond,Golden Gate Park
-122.48539726749505,37.7743877237172,1.0,Richmond,Outer Richmond
-122.4853950627969,37.73227692109231,4.0,Taraval,Sunset/Parkside
-122.4853835022105,37.71131866650348,7.0,Taraval,Lakeshore
-122.48533607427449,37.78833614634623,1.0,Richmond,Seacliff
-122.48533546457315,37.74262597177128,4.0,Taraval,Sunset/Parkside
-122.48530663162096,37.75758933552469,4.0,Out of SF,Sunset/Parkside
-122.48530150502528,37.73094609150209,4.0,Taraval,Sunset/Parkside
-122.48528346280344,37.78761183712897,1.0,Richmond,Seacliff
-122.48526202590767,37.77252041890445,1.0,Richmond,Outer Richmond
-122.4852289359513,37.714694511853885,7.0,Taraval,Lakeshore
-122.48520463585236,37.74075806778127,4.0,Taraval,Sunset/Parkside
-122.48517627075684,37.75572983557633,4.0,Taraval,Sunset/Parkside
-122.4851479395334,37.78574600904842,1.0,Richmond,Seacliff
-122.48513637869328,37.709238073866935,7.0,Taraval,Lakeshore
-122.4850751793089,37.72399972606433,7.0,Taraval,Lakeshore
-122.48507449528636,37.738899869536326,4.0,Taraval,Sunset/Parkside
-122.48504469355494,37.75386275443526,4.0,Taraval,Sunset/Parkside
-122.48501509605974,37.73508226242219,4.0,Taraval,Sunset/Parkside
-122.48501094500502,37.7838822346484,1.0,Richmond,Outer Richmond
-122.4849148517768,37.75199819121172,4.0,Taraval,Sunset/Parkside
-122.4848742588828,37.78202549388128,1.0,Out of SF,Outer Richmond
-122.48475882919722,37.765116749730346,4.0,Taraval,Sunset/Parkside
-122.48473226253812,37.78009258159099,1.0,Richmond,Outer Richmond
-122.48465378643452,37.73422993112601,4.0,Taraval,Sunset/Parkside
-122.48465366703392,37.74826718929183,4.0,Taraval,Sunset/Parkside
-122.48464036011244,37.719842086720426,7.0,Taraval,Lakeshore
-122.48462881730454,37.72489008709108,7.0,Bayview,Lakeshore
-122.4846266540212,37.76323134820203,4.0,Taraval,Sunset/Parkside
-122.48462323106718,37.78895713599421,1.0,Richmond,Seacliff
-122.48459523893428,37.77816583403992,1.0,Richmond,Outer Richmond
-122.48452376591456,37.7464014923889,4.0,Taraval,Sunset/Parkside
-122.4845154065649,37.73231585411008,4.0,Taraval,Sunset/Parkside
-122.48449617353916,37.76137003546341,4.0,Taraval,Sunset/Parkside
-122.48446065276802,37.77630216591517,1.0,Richmond,Outer Richmond
-122.48442333048268,37.73101302480007,4.0,Taraval,Sunset/Parkside
-122.48439485284489,37.74453990949355,4.0,Taraval,Sunset/Parkside
-122.4843651728456,37.75950120100558,4.0,Taraval,Sunset/Parkside
-122.48432594148628,37.77443666172332,1.0,Richmond,Outer Richmond
-122.48426360978506,37.742673110989635,4.0,Taraval,Sunset/Parkside
-122.48423447401068,37.75763657682417,4.0,Taraval,Sunset/Parkside
-122.48419420207377,37.77256906100615,1.0,Richmond,Outer Richmond
-122.48413230257611,37.740805320608864,4.0,Taraval,Sunset/Parkside
-122.4841041469342,37.755777169291285,4.0,Taraval,Sunset/Parkside
-122.4840798065146,37.78579452946701,1.0,Richmond,Outer Richmond
-122.48400281663318,37.738947094535554,4.0,Taraval,Sunset/Parkside
-122.48397396425194,37.75390991433382,4.0,Taraval,Sunset/Parkside
-122.4839361556839,37.78393086726744,1.0,Richmond,Outer Richmond
-122.48388112687464,37.726672512705626,7.0,Taraval,Lakeshore
-122.48386439662316,37.72701952219783,7.0,Taraval,Lakeshore
-122.48384415688868,37.7520454615421,4.0,Taraval,Sunset/Parkside
-122.48380372857788,37.782076637861074,1.0,Richmond,Outer Richmond
-122.48377525300754,37.73434210888224,4.0,Taraval,Sunset/Parkside
-122.48368543796175,37.765160176397394,4.0,Taraval,Golden Gate Park
-122.48366195097974,37.78014305865286,1.0,Richmond,Outer Richmond
-122.48363495285888,37.73235469385034,4.0,Taraval,Sunset/Parkside
-122.48358179109192,37.74831451234423,4.0,Taraval,Sunset/Parkside
-122.48355355982504,37.763278627365466,4.0,Taraval,Sunset/Parkside
-122.48354489158451,37.7310799713596,4.0,Taraval,Lakeshore
-122.48352539887742,37.77821430526279,1.0,Richmond,Outer Richmond
-122.48345191793068,37.746448815134926,4.0,Taraval,Sunset/Parkside
-122.48342310398772,37.76141727832967,4.0,Taraval,Sunset/Parkside
-122.48339012150193,37.776351004984654,1.0,Richmond,Outer Richmond
-122.48332232478784,37.74458706805213,4.0,Taraval,Sunset/Parkside
-122.48331422029204,37.715490873206214,7.0,Taraval,Lakeshore
-122.48329213440246,37.75954851294628,4.0,Taraval,Sunset/Parkside
